transaction_id,transaction_date,customer_id,product_id,channel_id,region,segment,sales_amount,estimated_revenue,sales_stage,is_new_customer_sale,source_system
TXN0002155,2026-05-10,CUST00475,P003,C002,Southeast,Emerging Affluent,17884.2,572.29,Funded,False,marcus_web
TXN0002156,2025-07-12,CUST00183,P004,C004,Southwest,Emerging Affluent,9530.31,76.24,Funded,False,campaign_platform
TXN0002157,2026-01-23,CUST00045,P004,C004,Midwest,Digital Native,31430.18,251.44,Funded,False,loan_origination
TXN0002158,2025-05-20,CUST00115,P002,C004,Midwest,Rate Shopper,21863.04,87.45,Funded,False,campaign_platform
TXN0002159,2025-12-16,CUST00323,P004,C003,Midwest,Rate Shopper,31691.96,253.54,Funded,True,marcus_web
TXN0002160,2026-09-02,CUST00058,P001,C005,Southwest,Borrower,20723.79,124.34,Funded,False,marcus_web
TXN0002161,2025-06-17,CUST00273,P002,C003,Northeast,Borrower,30291.28,121.17,Funded,False,loan_origination
TXN0002162,2025-10-29,CUST00464,P003,C002,West,Digital Native,15704.46,502.54,Funded,False,loan_origination
TXN0002163,2026-08-20,CUST00318,P005,C004,Midwest,Mass Affluent,2728.68,111.88,Application Started,False,campaign_platform
TXN0002164,2026-06-17,CUST00169,P005,C003,Southeast,Digital Native,3697.42,151.59,Funded,False,marcus_web
TXN0002165,2025-07-03,CUST00432,P005,C001,West,Borrower,3949.69,161.94,Funded,False,marcus_web
TXN0002166,2026-06-26,CUST00420,P002,C003,Southeast,Mass Affluent,34993.76,139.98,Funded,False,campaign_platform
TXN0002167,2025-01-15,CUST00461,P001,C004,West,Rate Shopper,27391.66,164.35,Funded,False,loan_origination
TXN0002168,2025-09-30,CUST00474,P003,C001,West,Emerging Affluent,10718.56,342.99,Approved,True,campaign_platform
TXN0002169,2026-02-05,CUST00390,P002,C005,Southeast,Mass Affluent,31418.66,125.67,Funded,True,marcus_web
TXN0002170,2025-12-16,CUST00108,P005,C005,Southwest,Emerging Affluent,3140.66,128.77,Approved,False,marcus_web
TXN0002171,2025-09-09,CUST00397,P001,C005,Southeast,Mass Affluent,3817.34,22.9,Application Started,True,loan_origination
TXN0002172,2026-09-25,CUST00296,P001,C001,Southeast,Digital Native,6303.87,37.82,Funded,False,crm
TXN0002173,2026-04-25,CUST00427,P001,C004,West,Rate Shopper,12636.84,75.82,Funded,False,campaign_platform
TXN0002174,2026-01-18,CUST00300,P002,C002,West,Borrower,22766.88,91.07,Funded,False,loan_origination
TXN0002175,2025-01-22,CUST00382,P005,C005,Southeast,Emerging Affluent,3235.74,132.67,Approved,False,loan_origination
TXN0002176,2025-01-21,CUST00100,P002,C004,Southwest,Mass Affluent,16439.82,65.76,Approved,True,crm
TXN0002177,2025-01-11,CUST00404,P005,C001,Midwest,Rate Shopper,3219.18,131.99,Funded,False,campaign_platform
TXN0002178,2025-12-24,CUST00158,P002,C003,Midwest,Emerging Affluent,45658.97,182.64,Funded,False,marcus_web
TXN0002179,2025-12-02,CUST00294,P001,C005,Midwest,Rate Shopper,23197.43,139.18,Application Started,False,marcus_web
TXN0002180,2025-05-19,CUST00146,P003,C001,West,Rate Shopper,6452.61,206.48,Funded,False,crm
TXN0002181,2026-06-28,CUST00206,P001,C003,West,Borrower,11850.89,71.11,Funded,False,marcus_web
TXN0002182,2026-09-06,CUST00112,P003,C005,Northeast,Rate Shopper,14618.62,467.8,Funded,True,loan_origination
TXN0002183,2025-01-08,CUST00124,P005,C001,West,Rate Shopper,2216.98,90.9,Abandoned,False,campaign_platform
TXN0002184,2026-04-07,CUST00047,P003,C003,West,Digital Native,9953.42,318.51,Funded,True,loan_origination
TXN0002185,2025-09-03,CUST00441,P004,C004,Midwest,Emerging Affluent,13404.84,107.24,Funded,False,marcus_web
TXN0002186,2025-09-10,CUST00052,P004,C003,Southeast,Rate Shopper,16932.63,135.46,Funded,False,marcus_web
TXN0002187,2025-09-03,CUST00338,P002,C005,Southwest,Borrower,21110.69,84.44,Funded,True,campaign_platform
TXN0002188,2025-01-05,CUST00393,P004,C004,West,Rate Shopper,22867.46,182.94,Funded,True,crm
TXN0002189,2025-09-19,CUST00267,P001,C004,West,Borrower,17531.43,105.19,Funded,True,marcus_web
TXN0002190,2025-07-29,CUST00320,P004,C003,Northeast,Borrower,36179.31,289.43,Funded,False,loan_origination
TXN0002191,2026-01-18,CUST00210,P003,C001,West,Emerging Affluent,15865.58,507.7,Funded,False,crm
TXN0002192,2025-09-28,CUST00252,P002,C001,Southwest,Borrower,26403.61,105.61,Funded,False,campaign_platform
TXN0002193,2025-09-27,CUST00069,P005,C001,Southwest,Mass Affluent,2077.55,85.18,Funded,False,crm
TXN0002194,2025-01-23,CUST00304,P003,C002,Northeast,Mass Affluent,8820.75,282.26,Funded,False,marcus_web
TXN0002195,2025-09-24,CUST00215,P004,C004,Northeast,Mass Affluent,16838.11,134.7,Funded,False,marcus_web
TXN0002196,2026-06-02,CUST00292,P002,C002,Midwest,Rate Shopper,9343.69,37.37,Funded,False,campaign_platform
TXN0002197,2025-12-26,CUST00392,P003,C003,West,Rate Shopper,20565.89,658.11,Application Started,False,campaign_platform
TXN0002198,2026-04-10,CUST00070,P004,C001,Southeast,Digital Native,29799.24,238.39,Funded,True,campaign_platform
TXN0002199,2025-05-03,CUST00413,P005,C005,Midwest,Digital Native,3655.53,149.88,Application Started,False,marcus_web
TXN0002200,2026-08-28,CUST00104,P003,C002,Southwest,Emerging Affluent,6209.6,198.71,Funded,False,marcus_web
TXN0002201,2026-07-16,CUST00260,P004,C002,Midwest,Emerging Affluent,11013.25,88.11,Funded,False,crm
TXN0002202,2026-05-02,CUST00110,P004,C003,Midwest,Digital Native,24103.47,192.83,Funded,False,marcus_web
TXN0002203,2025-01-13,CUST00120,P001,C005,Midwest,Rate Shopper,15789.93,94.74,Abandoned,True,campaign_platform
TXN0002204,2026-07-13,CUST00497,P001,C002,Southwest,Borrower,15853.2,95.12,Funded,True,loan_origination
TXN0002205,2025-09-26,CUST00404,P002,C001,Midwest,Rate Shopper,43684.76,174.74,Application Started,True,marcus_web
TXN0002206,2026-04-07,CUST00313,P001,C003,West,Mass Affluent,23049.26,138.3,Funded,True,loan_origination
TXN0002207,2026-05-22,CUST00034,P001,C001,Southeast,Digital Native,13531.12,81.19,Funded,False,crm
TXN0002208,2026-07-19,CUST00139,P003,C002,Southeast,Rate Shopper,5495.83,175.87,Funded,True,campaign_platform
TXN0002209,2025-04-12,CUST00366,P005,C003,West,Borrower,5638.1,231.16,Funded,True,campaign_platform
TXN0002210,2026-05-02,CUST00015,P005,C005,West,Mass Affluent,2487.53,101.99,Funded,False,loan_origination
TXN0002211,2025-07-29,CUST00444,P005,C004,Northeast,Mass Affluent,3640.32,149.25,Abandoned,False,crm
TXN0002212,2025-09-29,CUST00095,P003,C001,West,Mass Affluent,18981.19,607.4,Application Started,False,crm
TXN0002213,2025-04-21,CUST00089,P004,C001,Southeast,Emerging Affluent,11499.41,92.0,Funded,False,campaign_platform
TXN0002214,2025-02-21,CUST00051,P004,C002,Southeast,Rate Shopper,19751.75,158.01,Funded,True,campaign_platform
TXN0002215,2025-06-05,CUST00230,P002,C001,Northeast,Digital Native,27435.86,109.74,Funded,False,campaign_platform
TXN0002216,2025-03-13,CUST00458,P004,C002,Southeast,Rate Shopper,20074.99,160.6,Funded,True,marcus_web
TXN0002217,2026-05-03,CUST00006,P003,C004,West,Mass Affluent,13509.43,432.3,Funded,True,loan_origination
TXN0002218,2025-01-27,CUST00490,P005,C001,West,Mass Affluent,3030.62,124.26,Approved,True,campaign_platform
TXN0002219,2026-04-08,CUST00046,P002,C001,Northeast,Digital Native,28978.97,115.92,Funded,False,marcus_web
TXN0002220,2025-03-19,CUST00381,P005,C004,Southeast,Borrower,3637.41,149.13,Funded,False,crm
TXN0002221,2025-11-20,CUST00062,P001,C003,Southeast,Rate Shopper,24791.52,148.75,Funded,False,marcus_web
TXN0002222,2025-06-21,CUST00254,P001,C005,Northeast,Mass Affluent,10780.39,64.68,Funded,False,marcus_web
TXN0002223,2025-09-20,CUST00243,P001,C004,Southwest,Borrower,15765.15,94.59,Abandoned,True,crm
TXN0002224,2025-05-15,CUST00389,P003,C003,West,Mass Affluent,19366.43,619.73,Funded,True,campaign_platform
TXN0002225,2025-07-05,CUST00008,P002,C003,Southwest,Digital Native,29769.34,119.08,Approved,True,marcus_web
TXN0002226,2026-04-02,CUST00299,P003,C003,Midwest,Rate Shopper,21090.06,674.88,Approved,False,crm
TXN0002227,2025-08-02,CUST00193,P005,C001,West,Rate Shopper,2664.81,109.26,Funded,False,crm
TXN0002228,2026-02-23,CUST00473,P002,C004,Northeast,Emerging Affluent,18219.06,72.88,Funded,False,loan_origination
TXN0002229,2025-05-18,CUST00369,P005,C001,Southeast,Digital Native,3068.64,125.81,Funded,False,loan_origination
TXN0002230,2025-05-15,CUST00058,P004,C001,Southwest,Borrower,29024.84,232.2,Funded,False,marcus_web
TXN0002231,2025-04-04,CUST00164,P005,C005,Northeast,Emerging Affluent,3767.21,154.46,Application Started,False,loan_origination
TXN0002232,2026-02-28,CUST00376,P005,C005,West,Mass Affluent,4243.04,173.96,Funded,False,campaign_platform
TXN0002233,2026-01-24,CUST00065,P002,C004,Northeast,Rate Shopper,47636.15,190.54,Funded,True,campaign_platform
TXN0002234,2025-08-25,CUST00133,P001,C005,Midwest,Emerging Affluent,17924.56,107.55,Funded,False,marcus_web
TXN0002235,2025-02-03,CUST00290,P001,C005,Southwest,Mass Affluent,9254.46,55.53,Funded,True,loan_origination
TXN0002236,2026-08-08,CUST00023,P001,C004,Southeast,Borrower,18511.85,111.07,Approved,False,crm
TXN0002237,2025-07-22,CUST00202,P005,C002,Northeast,Digital Native,3889.98,159.49,Funded,True,campaign_platform
TXN0002238,2026-06-01,CUST00139,P004,C001,Southeast,Rate Shopper,1040.19,8.32,Funded,True,campaign_platform
TXN0002239,2025-07-11,CUST00164,P003,C004,Northeast,Emerging Affluent,20468.73,655.0,Funded,False,crm
TXN0002240,2025-01-15,CUST00381,P004,C002,Southeast,Borrower,34146.16,273.17,Funded,False,crm
TXN0002241,2025-03-04,CUST00390,P002,C001,Southeast,Mass Affluent,38818.17,155.27,Funded,False,campaign_platform
TXN0002242,2025-04-24,CUST00233,P002,C005,Northeast,Borrower,28539.87,114.16,Funded,True,marcus_web
TXN0002243,2026-02-20,CUST00063,P003,C001,Southwest,Rate Shopper,14828.34,474.51,Abandoned,False,campaign_platform
TXN0002244,2025-05-23,CUST00291,P002,C002,Southeast,Digital Native,25048.54,100.19,Funded,True,campaign_platform
TXN0002245,2026-08-15,CUST00380,P005,C005,Midwest,Digital Native,2932.46,120.23,Funded,False,loan_origination
TXN0002246,2026-07-15,CUST00154,P005,C001,Southwest,Digital Native,1381.19,56.63,Funded,False,campaign_platform
TXN0002247,2025-01-24,CUST00126,P001,C001,Northeast,Mass Affluent,28204.48,169.23,Abandoned,False,crm
TXN0002248,2025-04-10,CUST00128,P004,C001,Midwest,Mass Affluent,15281.46,122.25,Approved,True,campaign_platform
TXN0002249,2025-03-29,CUST00043,P001,C005,Southeast,Emerging Affluent,14136.03,84.82,Funded,False,loan_origination
TXN0002250,2026-08-11,CUST00169,P005,C002,Southeast,Digital Native,4700.19,192.71,Abandoned,False,marcus_web
TXN0002251,2025-03-12,CUST00097,P003,C001,Northeast,Emerging Affluent,11572.48,370.32,Funded,False,marcus_web
TXN0002252,2026-08-12,CUST00229,P003,C004,West,Borrower,17905.15,572.96,Funded,True,loan_origination
TXN0002253,2026-03-29,CUST00442,P004,C004,West,Mass Affluent,23525.7,188.21,Funded,True,marcus_web
TXN0002254,2025-04-04,CUST00415,P002,C005,West,Mass Affluent,29519.16,118.08,Funded,True,crm
TXN0002255,2026-04-03,CUST00335,P002,C005,Southwest,Digital Native,13741.99,54.97,Abandoned,True,campaign_platform
TXN0002256,2025-12-21,CUST00073,P001,C005,Southwest,Mass Affluent,11873.68,71.24,Funded,True,loan_origination
TXN0002257,2026-04-24,CUST00353,P003,C002,Midwest,Borrower,16086.16,514.76,Funded,True,loan_origination
TXN0002258,2026-04-11,CUST00082,P002,C003,West,Borrower,47660.96,190.64,Funded,False,crm
TXN0002259,2025-05-23,CUST00318,P001,C005,Midwest,Mass Affluent,12636.11,75.82,Funded,False,marcus_web
TXN0002260,2025-12-21,CUST00322,P002,C003,Southeast,Emerging Affluent,24292.62,97.17,Funded,False,campaign_platform
TXN0002261,2026-04-21,CUST00059,P001,C001,West,Rate Shopper,14442.42,86.65,Funded,False,marcus_web
TXN0002262,2025-09-06,CUST00044,P002,C005,Midwest,Emerging Affluent,23039.54,92.16,Funded,False,marcus_web
TXN0002263,2025-05-11,CUST00046,P002,C002,Northeast,Digital Native,824.97,3.3,Funded,True,marcus_web
TXN0002264,2026-06-30,CUST00065,P001,C003,Northeast,Rate Shopper,10081.61,60.49,Approved,True,campaign_platform
TXN0002265,2025-09-22,CUST00223,P003,C002,West,Emerging Affluent,11398.54,364.75,Abandoned,False,crm
TXN0002266,2026-03-06,CUST00458,P002,C004,Southeast,Rate Shopper,41053.04,164.21,Abandoned,False,loan_origination
TXN0002267,2026-09-29,CUST00197,P001,C001,Northeast,Emerging Affluent,21937.77,131.63,Funded,False,crm
TXN0002268,2025-06-02,CUST00494,P003,C004,Southeast,Emerging Affluent,16460.7,526.74,Funded,False,campaign_platform
TXN0002269,2026-07-02,CUST00043,P004,C004,Southeast,Emerging Affluent,30897.27,247.18,Approved,False,crm
TXN0002270,2026-02-08,CUST00423,P004,C002,West,Emerging Affluent,37964.06,303.71,Funded,True,campaign_platform
TXN0002271,2025-12-26,CUST00434,P004,C004,Southeast,Emerging Affluent,34249.13,273.99,Abandoned,False,loan_origination
TXN0002272,2026-02-23,CUST00040,P005,C004,Southeast,Rate Shopper,2387.2,97.88,Application Started,False,loan_origination
TXN0002273,2026-04-30,CUST00405,P005,C003,Midwest,Rate Shopper,2750.86,112.79,Funded,True,crm
TXN0002274,2026-02-27,CUST00186,P001,C001,Southwest,Rate Shopper,18530.12,111.18,Abandoned,True,loan_origination
TXN0002275,2025-11-05,CUST00257,P005,C004,Southeast,Rate Shopper,3772.18,154.66,Funded,True,crm
TXN0002276,2026-03-06,CUST00158,P001,C003,Midwest,Emerging Affluent,17460.23,104.76,Application Started,False,crm
TXN0002277,2025-03-30,CUST00486,P001,C002,Southeast,Rate Shopper,13371.38,80.23,Application Started,False,loan_origination
TXN0002278,2026-08-12,CUST00084,P003,C003,Southeast,Rate Shopper,20690.69,662.1,Approved,True,campaign_platform
TXN0002279,2025-04-01,CUST00338,P003,C003,Southwest,Borrower,14741.21,471.72,Approved,False,crm
TXN0002280,2026-06-28,CUST00280,P005,C001,Southeast,Borrower,2685.71,110.11,Funded,True,campaign_platform
TXN0002281,2025-12-12,CUST00120,P003,C002,Midwest,Rate Shopper,10544.99,337.44,Funded,False,crm
TXN0002282,2026-06-14,CUST00371,P001,C005,Southwest,Emerging Affluent,8030.78,48.18,Funded,False,marcus_web
TXN0002283,2025-01-19,CUST00208,P004,C003,Southwest,Borrower,19988.73,159.91,Funded,True,marcus_web
TXN0002284,2025-07-20,CUST00083,P003,C003,Midwest,Mass Affluent,16390.78,524.5,Funded,True,crm
TXN0002285,2026-02-16,CUST00127,P001,C001,Southwest,Rate Shopper,26220.69,157.32,Abandoned,False,crm
TXN0002286,2026-06-02,CUST00255,P002,C001,Southwest,Rate Shopper,31088.79,124.36,Funded,False,crm
TXN0002287,2025-04-18,CUST00084,P001,C002,Southeast,Rate Shopper,11399.09,68.39,Funded,False,marcus_web
TXN0002288,2025-02-03,CUST00042,P001,C003,Northeast,Digital Native,13533.74,81.2,Abandoned,True,campaign_platform
TXN0002289,2025-04-20,CUST00417,P001,C002,Southwest,Digital Native,18009.85,108.06,Funded,False,campaign_platform
TXN0002290,2025-06-09,CUST00024,P001,C004,Northeast,Rate Shopper,10621.0,63.73,Approved,False,marcus_web
TXN0002291,2025-04-11,CUST00370,P005,C003,Southwest,Rate Shopper,2401.39,98.46,Abandoned,False,loan_origination
TXN0002292,2025-05-04,CUST00445,P003,C001,Northeast,Digital Native,12455.94,398.59,Funded,False,loan_origination
TXN0002293,2025-06-19,CUST00115,P003,C005,Midwest,Rate Shopper,14204.7,454.55,Abandoned,False,campaign_platform
TXN0002294,2025-05-21,CUST00268,P001,C004,West,Emerging Affluent,16702.72,100.22,Approved,False,marcus_web
TXN0002295,2025-04-25,CUST00367,P002,C004,Southeast,Mass Affluent,31209.2,124.84,Funded,False,marcus_web
TXN0002296,2025-06-08,CUST00399,P005,C004,Northeast,Borrower,3022.14,123.91,Funded,True,campaign_platform
TXN0002297,2025-05-04,CUST00129,P004,C004,Midwest,Borrower,13346.71,106.77,Application Started,True,campaign_platform
TXN0002298,2025-07-06,CUST00287,P001,C001,Northeast,Borrower,16395.29,98.37,Approved,False,loan_origination
TXN0002299,2026-05-28,CUST00402,P003,C004,Midwest,Borrower,17534.89,561.12,Funded,False,crm
TXN0002300,2026-02-09,CUST00409,P002,C002,Northeast,Borrower,28132.5,112.53,Abandoned,True,marcus_web
TXN0002301,2026-01-29,CUST00201,P005,C001,Northeast,Digital Native,1679.01,68.84,Funded,False,loan_origination
TXN0002302,2026-02-03,CUST00204,P004,C001,West,Mass Affluent,14152.44,113.22,Approved,False,loan_origination
TXN0002303,2025-05-02,CUST00034,P004,C005,Southeast,Digital Native,22385.4,179.08,Application Started,False,crm
TXN0002304,2025-04-29,CUST00046,P003,C001,Northeast,Digital Native,24377.1,780.07,Application Started,False,crm
TXN0002305,2026-05-07,CUST00199,P001,C001,Southeast,Rate Shopper,21966.26,131.8,Funded,False,loan_origination
TXN0002306,2025-08-05,CUST00458,P002,C003,Southeast,Rate Shopper,24096.71,96.39,Approved,False,crm
TXN0002307,2026-07-09,CUST00296,P002,C003,Southeast,Digital Native,33868.4,135.47,Funded,True,marcus_web
TXN0002308,2025-03-18,CUST00379,P004,C005,West,Emerging Affluent,14811.16,118.49,Approved,False,crm
TXN0002309,2026-01-13,CUST00024,P002,C001,Northeast,Rate Shopper,34811.83,139.25,Approved,False,campaign_platform
TXN0002310,2025-09-08,CUST00358,P003,C004,Northeast,Rate Shopper,11896.11,380.68,Funded,False,loan_origination
TXN0002311,2025-04-03,CUST00120,P003,C005,Midwest,Rate Shopper,18251.62,584.05,Application Started,False,loan_origination
TXN0002312,2025-09-23,CUST00467,P004,C004,Midwest,Emerging Affluent,25789.0,206.31,Approved,True,campaign_platform
TXN0002313,2026-04-29,CUST00439,P001,C003,Midwest,Mass Affluent,18115.47,108.69,Approved,False,marcus_web
TXN0002314,2026-04-05,CUST00071,P005,C001,Northeast,Borrower,4215.13,172.82,Application Started,False,marcus_web
TXN0002315,2026-01-17,CUST00069,P002,C005,Southwest,Mass Affluent,28049.03,112.2,Funded,False,crm
TXN0002316,2026-04-18,CUST00193,P001,C005,West,Rate Shopper,10639.52,63.84,Funded,False,marcus_web
TXN0002317,2026-03-22,CUST00079,P003,C003,Southeast,Rate Shopper,15013.5,480.43,Funded,False,campaign_platform
TXN0002318,2026-01-02,CUST00240,P002,C001,Southeast,Rate Shopper,8853.58,35.41,Funded,True,campaign_platform
TXN0002319,2026-04-20,CUST00105,P001,C005,Midwest,Mass Affluent,22455.52,134.73,Funded,False,crm
TXN0002320,2025-04-11,CUST00247,P001,C002,Southwest,Borrower,22317.86,133.91,Funded,False,crm
TXN0002321,2026-03-29,CUST00272,P001,C002,Northeast,Mass Affluent,17293.89,103.76,Funded,False,campaign_platform
TXN0002322,2025-02-21,CUST00344,P002,C004,Midwest,Emerging Affluent,30520.89,122.08,Funded,True,loan_origination
TXN0002323,2026-02-17,CUST00395,P004,C005,Northeast,Borrower,38183.73,305.47,Funded,False,loan_origination
TXN0002324,2026-03-15,CUST00024,P004,C004,Northeast,Rate Shopper,20086.09,160.69,Funded,True,campaign_platform
TXN0002325,2026-05-05,CUST00350,P002,C002,Southeast,Rate Shopper,44644.3,178.58,Approved,False,crm
TXN0002326,2026-05-03,CUST00373,P005,C004,West,Emerging Affluent,2455.96,100.69,Funded,True,crm
TXN0002327,2026-06-01,CUST00112,P005,C004,Northeast,Rate Shopper,3987.01,163.47,Funded,False,marcus_web
TXN0002328,2026-06-20,CUST00409,P003,C005,Northeast,Borrower,8546.73,273.5,Abandoned,False,crm
TXN0002329,2026-01-15,CUST00091,P001,C003,Midwest,Borrower,18837.6,113.03,Funded,True,crm
TXN0002330,2026-03-05,CUST00243,P002,C005,Southwest,Borrower,19779.9,79.12,Approved,False,loan_origination
TXN0002331,2025-09-21,CUST00306,P004,C004,Southwest,Mass Affluent,23109.02,184.87,Funded,False,campaign_platform
TXN0002332,2026-05-28,CUST00231,P001,C004,West,Digital Native,12603.29,75.62,Funded,False,loan_origination
TXN0002333,2026-03-23,CUST00177,P003,C002,Southwest,Borrower,18483.88,591.48,Application Started,True,loan_origination
TXN0002334,2025-08-04,CUST00076,P002,C004,Southwest,Digital Native,16861.95,67.45,Application Started,False,crm
TXN0002335,2025-03-03,CUST00234,P002,C002,Midwest,Mass Affluent,25403.75,101.62,Funded,False,marcus_web
TXN0002336,2026-01-15,CUST00390,P001,C004,Southeast,Mass Affluent,14234.3,85.41,Funded,False,marcus_web
TXN0002337,2026-03-10,CUST00496,P004,C001,West,Emerging Affluent,28859.84,230.88,Funded,False,loan_origination
TXN0002338,2026-07-20,CUST00059,P003,C003,West,Rate Shopper,22077.69,706.49,Funded,False,marcus_web
TXN0002339,2026-03-12,CUST00192,P002,C001,West,Rate Shopper,28141.03,112.56,Funded,False,crm
TXN0002340,2026-08-06,CUST00016,P002,C004,Southwest,Mass Affluent,26671.25,106.69,Approved,True,loan_origination
