event_id,event_timestamp,customer_id,product_id,event_type,device_type,session_minutes,referrer
EVT0002605,2026-04-13T08:47:00,CUST00336,P001,calculator_use,Mobile,18,Partner
EVT0002606,2025-12-05T16:40:00,CUST00327,P004,calculator_use,Mobile,24,Partner
EVT0002607,2025-08-19T20:46:00,CUST00304,P001,rate_check,Mobile,30,Email
EVT0002608,2025-10-14T20:31:00,CUST00325,P005,document_upload,Desktop,2,Social
EVT0002609,2026-09-26T17:53:00,CUST00390,P005,rate_check,Tablet,31,Social
EVT0002610,2026-02-16T13:10:00,CUST00145,P005,rate_check,Desktop,35,Direct
EVT0002611,2025-08-08T11:16:00,CUST00148,P003,rate_check,Desktop,17,Social
EVT0002612,2025-06-28T08:50:00,CUST00419,P005,application_start,Desktop,1,Direct
EVT0002613,2026-04-25T13:21:00,CUST00079,P004,calculator_use,Mobile,23,Search
EVT0002614,2026-03-21T20:18:00,CUST00416,P005,page_view,Mobile,14,Social
EVT0002615,2025-03-24T09:30:00,CUST00072,P003,rate_check,Tablet,13,Direct
EVT0002616,2026-06-04T10:05:00,CUST00099,P003,application_start,Desktop,25,Search
EVT0002617,2025-01-30T16:49:00,CUST00351,P002,page_view,Tablet,17,Social
EVT0002618,2026-07-03T22:44:00,CUST00478,P001,document_upload,Tablet,28,Direct
EVT0002619,2026-01-12T16:01:00,CUST00055,P002,calculator_use,Mobile,15,Direct
EVT0002620,2026-04-21T22:30:00,CUST00204,P003,rate_check,Desktop,7,Search
EVT0002621,2026-02-19T16:06:00,CUST00228,P001,page_view,Tablet,34,Direct
EVT0002622,2026-03-02T22:27:00,CUST00494,P004,rate_check,Mobile,9,Direct
EVT0002623,2026-03-05T15:12:00,CUST00171,P002,application_start,Desktop,5,Direct
EVT0002624,2026-02-09T16:26:00,CUST00232,P001,document_upload,Tablet,28,Email
EVT0002625,2025-04-14T12:30:00,CUST00215,P003,rate_check,Mobile,20,Partner
EVT0002626,2025-12-10T11:40:00,CUST00282,P005,application_start,Mobile,12,Email
EVT0002627,2026-04-16T15:59:00,CUST00089,P003,application_start,Tablet,32,Partner
EVT0002628,2026-08-10T13:05:00,CUST00416,P002,application_start,Tablet,25,Direct
EVT0002629,2025-09-13T18:30:00,CUST00115,P002,page_view,Desktop,17,Direct
EVT0002630,2025-12-28T19:41:00,CUST00452,P005,page_view,Tablet,29,Direct
EVT0002631,2026-09-28T17:24:00,CUST00180,P001,rate_check,Desktop,15,Direct
EVT0002632,2026-05-15T22:31:00,CUST00334,P003,rate_check,Mobile,27,Direct
EVT0002633,2026-01-06T18:41:00,CUST00360,P001,document_upload,Tablet,23,Search
EVT0002634,2025-10-26T09:25:00,CUST00118,P005,rate_check,Tablet,2,Partner
EVT0002635,2026-06-06T09:20:00,CUST00095,P005,application_start,Mobile,4,Search
EVT0002636,2026-07-02T08:22:00,CUST00014,P005,page_view,Tablet,34,Search
EVT0002637,2025-10-08T21:36:00,CUST00135,P002,rate_check,Mobile,16,Email
EVT0002638,2025-03-04T19:59:00,CUST00223,P005,document_upload,Mobile,29,Social
EVT0002639,2025-10-19T15:09:00,CUST00323,P002,calculator_use,Tablet,17,Direct
EVT0002640,2026-04-20T14:09:00,CUST00361,P004,page_view,Tablet,32,Email
EVT0002641,2026-09-25T14:18:00,CUST00124,P001,application_start,Mobile,9,Social
EVT0002642,2025-05-24T14:33:00,CUST00328,P002,rate_check,Tablet,20,Social
EVT0002643,2026-09-11T19:40:00,CUST00248,P001,rate_check,Tablet,22,Direct
EVT0002644,2026-07-28T19:37:00,CUST00216,P002,page_view,Tablet,20,Email
EVT0002645,2025-06-08T14:08:00,CUST00136,P005,application_start,Mobile,14,Search
EVT0002646,2025-12-12T16:06:00,CUST00053,P002,rate_check,Tablet,36,Partner
EVT0002647,2025-08-17T12:00:00,CUST00202,P004,calculator_use,Desktop,29,Email
EVT0002648,2026-03-12T13:45:00,CUST00134,P004,rate_check,Desktop,20,Partner
EVT0002649,2026-02-15T16:51:00,CUST00433,P005,calculator_use,Desktop,27,Social
EVT0002650,2026-05-04T13:04:00,CUST00092,P001,application_start,Desktop,16,Email
EVT0002651,2026-07-21T12:20:00,CUST00353,P002,calculator_use,Tablet,30,Direct
EVT0002652,2025-01-08T18:01:00,CUST00365,P003,calculator_use,Mobile,17,Email
EVT0002653,2025-02-14T15:26:00,CUST00364,P005,application_start,Mobile,35,Partner
EVT0002654,2025-04-28T11:34:00,CUST00266,P003,rate_check,Desktop,12,Partner
EVT0002655,2026-05-23T16:49:00,CUST00224,P001,rate_check,Desktop,23,Social
EVT0002656,2025-06-30T18:58:00,CUST00147,P005,rate_check,Mobile,24,Search
EVT0002657,2026-07-04T09:24:00,CUST00147,P005,page_view,Tablet,13,Email
EVT0002658,2025-11-13T09:31:00,CUST00414,P002,application_start,Tablet,23,Email
EVT0002659,2025-09-26T09:06:00,CUST00209,P001,document_upload,Tablet,7,Direct
EVT0002660,2025-10-27T18:49:00,CUST00335,P001,application_start,Desktop,6,Search
EVT0002661,2026-06-03T21:41:00,CUST00425,P005,rate_check,Mobile,34,Email
EVT0002662,2025-01-09T18:06:00,CUST00145,P005,rate_check,Mobile,31,Direct
EVT0002663,2026-05-17T19:06:00,CUST00070,P004,calculator_use,Mobile,33,Email
EVT0002664,2025-01-05T21:37:00,CUST00100,P005,page_view,Tablet,29,Email
EVT0002665,2026-08-07T22:16:00,CUST00139,P004,page_view,Tablet,1,Search
EVT0002666,2026-09-02T19:10:00,CUST00015,P005,rate_check,Tablet,3,Partner
EVT0002667,2026-09-12T17:48:00,CUST00134,P001,application_start,Mobile,36,Email
EVT0002668,2026-08-02T11:29:00,CUST00017,P002,application_start,Mobile,21,Search
EVT0002669,2025-11-23T16:28:00,CUST00421,P004,rate_check,Tablet,1,Search
EVT0002670,2026-01-30T13:26:00,CUST00122,P005,rate_check,Mobile,3,Direct
EVT0002671,2026-01-09T17:34:00,CUST00284,P001,page_view,Tablet,8,Social
EVT0002672,2026-06-08T08:00:00,CUST00394,P005,rate_check,Desktop,1,Email
EVT0002673,2026-04-13T16:09:00,CUST00476,P002,document_upload,Mobile,34,Partner
EVT0002674,2025-06-08T08:58:00,CUST00323,P002,rate_check,Desktop,30,Direct
EVT0002675,2025-03-06T22:48:00,CUST00032,P005,application_start,Tablet,11,Search
EVT0002676,2026-04-24T14:41:00,CUST00105,P005,application_start,Desktop,8,Email
EVT0002677,2025-12-23T21:44:00,CUST00138,P001,page_view,Tablet,36,Direct
EVT0002678,2025-05-10T15:46:00,CUST00229,P001,rate_check,Tablet,11,Social
EVT0002679,2026-07-27T14:13:00,CUST00158,P002,calculator_use,Tablet,16,Email
EVT0002680,2026-02-04T11:35:00,CUST00299,P002,document_upload,Tablet,35,Partner
EVT0002681,2026-09-23T13:22:00,CUST00331,P003,document_upload,Desktop,4,Social
EVT0002682,2025-09-03T13:23:00,CUST00073,P002,document_upload,Tablet,23,Partner
EVT0002683,2026-06-12T18:14:00,CUST00433,P002,calculator_use,Mobile,14,Social
EVT0002684,2025-04-10T22:27:00,CUST00418,P005,page_view,Tablet,2,Email
EVT0002685,2026-05-15T13:13:00,CUST00165,P005,page_view,Tablet,10,Social
EVT0002686,2025-10-06T19:37:00,CUST00210,P001,document_upload,Tablet,4,Social
EVT0002687,2026-03-15T15:36:00,CUST00153,P001,calculator_use,Tablet,11,Direct
EVT0002688,2026-09-03T20:58:00,CUST00096,P004,document_upload,Tablet,7,Email
EVT0002689,2026-07-09T09:51:00,CUST00169,P003,page_view,Tablet,8,Partner
EVT0002690,2026-06-10T12:21:00,CUST00321,P002,document_upload,Mobile,35,Partner
EVT0002691,2025-09-21T08:53:00,CUST00139,P005,page_view,Tablet,12,Partner
EVT0002692,2026-06-14T14:22:00,CUST00095,P005,document_upload,Desktop,32,Search
EVT0002693,2026-07-25T18:42:00,CUST00011,P001,page_view,Mobile,30,Direct
EVT0002694,2026-05-25T12:55:00,CUST00042,P005,rate_check,Tablet,21,Partner
EVT0002695,2026-09-24T10:21:00,CUST00165,P002,calculator_use,Tablet,24,Partner
EVT0002696,2026-07-15T12:27:00,CUST00257,P001,document_upload,Tablet,1,Direct
EVT0002697,2026-07-30T09:08:00,CUST00054,P003,rate_check,Mobile,10,Email
EVT0002698,2025-10-28T17:41:00,CUST00361,P002,calculator_use,Mobile,3,Direct
EVT0002699,2025-04-29T17:44:00,CUST00070,P003,page_view,Mobile,29,Search
EVT0002700,2026-03-12T08:39:00,CUST00158,P003,calculator_use,Mobile,32,Search
EVT0002701,2026-06-30T15:31:00,CUST00429,P003,calculator_use,Mobile,25,Search
EVT0002702,2026-06-29T11:21:00,CUST00488,P001,application_start,Desktop,35,Social
EVT0002703,2025-04-07T21:50:00,CUST00016,P005,page_view,Desktop,27,Search
EVT0002704,2025-11-11T18:49:00,CUST00137,P004,page_view,Tablet,1,Email
EVT0002705,2025-02-16T18:09:00,CUST00456,P002,rate_check,Desktop,1,Email
EVT0002706,2026-05-04T22:22:00,CUST00400,P005,application_start,Desktop,14,Partner
EVT0002707,2026-05-29T21:30:00,CUST00285,P002,application_start,Mobile,29,Email
EVT0002708,2025-12-22T10:21:00,CUST00373,P003,document_upload,Mobile,36,Email
EVT0002709,2026-07-08T13:01:00,CUST00482,P004,application_start,Mobile,18,Social
EVT0002710,2025-06-21T18:25:00,CUST00245,P005,calculator_use,Tablet,31,Direct
EVT0002711,2025-02-22T08:11:00,CUST00115,P001,calculator_use,Mobile,17,Partner
EVT0002712,2025-12-15T21:15:00,CUST00329,P003,rate_check,Mobile,29,Social
EVT0002713,2025-05-20T17:16:00,CUST00261,P003,document_upload,Mobile,19,Partner
EVT0002714,2025-05-02T19:44:00,CUST00004,P003,calculator_use,Mobile,3,Email
EVT0002715,2025-08-06T20:12:00,CUST00342,P004,application_start,Desktop,28,Social
EVT0002716,2025-04-19T21:04:00,CUST00466,P003,document_upload,Desktop,26,Direct
EVT0002717,2026-03-28T21:55:00,CUST00102,P005,calculator_use,Tablet,23,Email
EVT0002718,2025-06-17T10:36:00,CUST00289,P003,document_upload,Desktop,13,Search
EVT0002719,2025-10-23T09:39:00,CUST00453,P002,document_upload,Mobile,30,Direct
EVT0002720,2025-01-06T21:06:00,CUST00042,P005,application_start,Mobile,30,Email
EVT0002721,2026-01-24T08:53:00,CUST00482,P002,calculator_use,Tablet,1,Social
EVT0002722,2026-09-11T10:28:00,CUST00267,P003,page_view,Mobile,15,Partner
EVT0002723,2026-04-27T12:38:00,CUST00294,P003,rate_check,Tablet,20,Partner
EVT0002724,2026-07-01T17:13:00,CUST00200,P005,document_upload,Mobile,6,Partner
EVT0002725,2026-06-24T18:30:00,CUST00324,P001,application_start,Mobile,20,Email
EVT0002726,2026-07-07T12:12:00,CUST00269,P001,page_view,Tablet,27,Email
EVT0002727,2026-04-03T21:36:00,CUST00084,P001,page_view,Tablet,2,Email
EVT0002728,2025-05-18T14:01:00,CUST00100,P001,calculator_use,Mobile,32,Email
EVT0002729,2026-06-29T20:59:00,CUST00032,P002,calculator_use,Mobile,24,Social
EVT0002730,2026-03-10T17:20:00,CUST00391,P004,calculator_use,Tablet,7,Search
EVT0002731,2025-04-03T11:02:00,CUST00213,P005,application_start,Tablet,16,Partner
EVT0002732,2025-04-22T20:33:00,CUST00444,P002,rate_check,Mobile,20,Direct
EVT0002733,2025-09-25T13:37:00,CUST00088,P002,rate_check,Desktop,12,Email
EVT0002734,2025-02-27T19:11:00,CUST00355,P005,calculator_use,Mobile,21,Partner
EVT0002735,2026-01-28T10:51:00,CUST00040,P001,application_start,Mobile,14,Email
EVT0002736,2026-09-04T10:32:00,CUST00053,P003,application_start,Desktop,9,Partner
EVT0002737,2025-06-07T11:06:00,CUST00359,P001,application_start,Mobile,3,Search
EVT0002738,2025-02-15T14:00:00,CUST00269,P001,application_start,Mobile,15,Email
EVT0002739,2025-08-01T12:43:00,CUST00141,P002,application_start,Desktop,12,Partner
EVT0002740,2025-09-09T19:23:00,CUST00497,P002,application_start,Mobile,5,Partner
EVT0002741,2026-08-30T20:35:00,CUST00327,P002,application_start,Desktop,11,Email
EVT0002742,2026-01-04T19:46:00,CUST00078,P001,page_view,Mobile,15,Email
EVT0002743,2026-05-02T10:41:00,CUST00438,P001,rate_check,Tablet,25,Social
EVT0002744,2025-09-27T19:47:00,CUST00188,P001,calculator_use,Tablet,24,Search
EVT0002745,2025-05-26T21:46:00,CUST00199,P001,rate_check,Mobile,19,Partner
EVT0002746,2025-09-20T08:57:00,CUST00079,P002,calculator_use,Tablet,24,Search
EVT0002747,2025-03-20T09:14:00,CUST00024,P004,document_upload,Desktop,1,Email
EVT0002748,2026-09-11T10:30:00,CUST00188,P005,calculator_use,Tablet,11,Search
EVT0002749,2026-06-03T15:02:00,CUST00138,P001,calculator_use,Mobile,36,Search
EVT0002750,2026-01-10T13:25:00,CUST00113,P003,rate_check,Tablet,24,Social
EVT0002751,2026-06-23T20:09:00,CUST00285,P001,document_upload,Mobile,14,Social
EVT0002752,2025-11-01T16:50:00,CUST00289,P004,application_start,Tablet,36,Direct
EVT0002753,2026-01-04T15:45:00,CUST00023,P003,rate_check,Desktop,34,Direct
EVT0002754,2025-05-09T14:40:00,CUST00236,P005,application_start,Desktop,19,Direct
EVT0002755,2026-04-12T22:58:00,CUST00156,P003,calculator_use,Desktop,7,Partner
EVT0002756,2025-01-16T13:26:00,CUST00414,P003,application_start,Mobile,21,Social
EVT0002757,2025-02-09T18:25:00,CUST00305,P005,calculator_use,Tablet,26,Social
EVT0002758,2025-06-17T11:10:00,CUST00255,P002,calculator_use,Desktop,3,Email
EVT0002759,2025-03-04T14:15:00,CUST00123,P001,page_view,Tablet,7,Direct
EVT0002760,2026-08-01T15:53:00,CUST00424,P004,page_view,Tablet,16,Partner
EVT0002761,2025-12-15T17:05:00,CUST00389,P002,page_view,Mobile,10,Direct
EVT0002762,2026-07-15T14:06:00,CUST00500,P002,rate_check,Desktop,14,Search
EVT0002763,2025-05-04T12:00:00,CUST00284,P004,rate_check,Tablet,19,Email
EVT0002764,2025-05-30T12:47:00,CUST00153,P002,document_upload,Desktop,11,Email
EVT0002765,2025-06-02T11:44:00,CUST00123,P001,rate_check,Tablet,4,Direct
EVT0002766,2025-07-15T10:28:00,CUST00014,P001,document_upload,Tablet,11,Social
EVT0002767,2025-09-29T18:15:00,CUST00338,P002,calculator_use,Desktop,32,Social
EVT0002768,2025-12-10T11:48:00,CUST00050,P002,rate_check,Tablet,21,Partner
EVT0002769,2026-02-25T10:37:00,CUST00060,P004,calculator_use,Tablet,34,Email
EVT0002770,2026-01-20T12:03:00,CUST00209,P004,document_upload,Tablet,30,Partner
EVT0002771,2025-08-09T14:04:00,CUST00297,P003,calculator_use,Desktop,36,Search
EVT0002772,2025-02-10T17:03:00,CUST00001,P004,application_start,Desktop,16,Partner
EVT0002773,2026-05-12T11:58:00,CUST00029,P002,page_view,Tablet,22,Partner
EVT0002774,2026-03-08T09:31:00,CUST00241,P002,rate_check,Mobile,12,Social
EVT0002775,2025-11-25T20:38:00,CUST00075,P003,document_upload,Tablet,31,Partner
EVT0002776,2025-07-20T16:46:00,CUST00443,P004,rate_check,Tablet,20,Search
EVT0002777,2025-06-09T09:17:00,CUST00485,P005,application_start,Desktop,11,Search
EVT0002778,2026-06-27T21:14:00,CUST00096,P002,rate_check,Tablet,6,Search
EVT0002779,2025-06-30T19:10:00,CUST00257,P003,rate_check,Mobile,2,Partner
EVT0002780,2025-01-29T20:37:00,CUST00075,P004,calculator_use,Desktop,7,Email
EVT0002781,2025-06-25T12:21:00,CUST00154,P001,rate_check,Desktop,10,Email
EVT0002782,2026-02-02T15:43:00,CUST00416,P003,page_view,Tablet,15,Social
EVT0002783,2025-12-23T08:17:00,CUST00362,P002,application_start,Desktop,13,Search
EVT0002784,2025-10-13T09:22:00,CUST00330,P004,rate_check,Mobile,36,Search
EVT0002785,2026-04-03T16:41:00,CUST00107,P005,document_upload,Mobile,6,Social
EVT0002786,2025-09-06T20:02:00,CUST00012,P003,document_upload,Tablet,18,Email
EVT0002787,2026-01-06T17:22:00,CUST00288,P004,page_view,Tablet,12,Email
EVT0002788,2025-05-13T11:11:00,CUST00415,P004,rate_check,Desktop,1,Partner
EVT0002789,2026-03-08T21:56:00,CUST00003,P005,page_view,Tablet,28,Social
EVT0002790,2026-05-31T21:19:00,CUST00417,P003,application_start,Tablet,30,Email
EVT0002791,2025-06-22T19:39:00,CUST00239,P003,page_view,Mobile,36,Search
EVT0002792,2026-01-25T21:23:00,CUST00379,P003,page_view,Tablet,25,Social
EVT0002793,2026-04-15T21:55:00,CUST00070,P002,page_view,Tablet,12,Email
EVT0002794,2026-01-13T20:51:00,CUST00420,P002,calculator_use,Tablet,7,Direct
EVT0002795,2026-01-12T13:47:00,CUST00382,P001,application_start,Desktop,20,Direct
EVT0002796,2026-02-22T15:26:00,CUST00074,P004,document_upload,Desktop,17,Direct
EVT0002797,2026-08-06T14:19:00,CUST00379,P003,application_start,Desktop,16,Search
EVT0002798,2025-06-24T21:18:00,CUST00218,P003,calculator_use,Desktop,10,Direct
EVT0002799,2025-10-05T21:46:00,CUST00221,P003,rate_check,Desktop,27,Direct
EVT0002800,2025-11-02T21:03:00,CUST00152,P002,rate_check,Mobile,5,Email
EVT0002801,2025-07-14T20:07:00,CUST00077,P003,page_view,Tablet,5,Email
EVT0002802,2026-07-01T11:41:00,CUST00347,P004,page_view,Tablet,24,Search
EVT0002803,2025-07-10T10:23:00,CUST00373,P001,rate_check,Tablet,26,Email
EVT0002804,2025-10-16T15:35:00,CUST00301,P004,application_start,Desktop,28,Partner
EVT0002805,2025-10-25T12:10:00,CUST00334,P004,document_upload,Mobile,15,Direct
EVT0002806,2026-04-17T16:05:00,CUST00239,P001,page_view,Tablet,5,Direct
EVT0002807,2025-10-29T21:18:00,CUST00056,P002,document_upload,Desktop,24,Partner
EVT0002808,2025-05-12T09:07:00,CUST00311,P003,document_upload,Mobile,20,Social
EVT0002809,2025-01-27T12:16:00,CUST00335,P001,document_upload,Desktop,4,Direct
EVT0002810,2025-07-16T19:04:00,CUST00225,P002,calculator_use,Tablet,12,Direct
EVT0002811,2026-09-08T11:01:00,CUST00146,P005,application_start,Mobile,4,Email
EVT0002812,2025-03-17T08:29:00,CUST00044,P002,page_view,Tablet,18,Search
EVT0002813,2025-12-23T13:50:00,CUST00039,P001,page_view,Desktop,6,Email
EVT0002814,2026-06-10T15:35:00,CUST00373,P005,calculator_use,Desktop,25,Partner
EVT0002815,2026-04-01T20:22:00,CUST00008,P004,page_view,Mobile,8,Email
EVT0002816,2025-12-20T22:04:00,CUST00268,P002,calculator_use,Mobile,2,Social
EVT0002817,2025-09-30T19:08:00,CUST00180,P001,application_start,Mobile,4,Search
EVT0002818,2025-08-24T16:24:00,CUST00034,P003,page_view,Desktop,22,Direct
EVT0002819,2026-03-21T10:55:00,CUST00061,P001,application_start,Desktop,17,Search
EVT0002820,2026-09-24T11:16:00,CUST00385,P003,page_view,Desktop,26,Direct
EVT0002821,2025-11-30T08:40:00,CUST00332,P004,calculator_use,Tablet,32,Search
EVT0002822,2025-12-23T11:07:00,CUST00485,P003,page_view,Mobile,13,Partner
EVT0002823,2025-07-11T10:00:00,CUST00460,P001,application_start,Desktop,21,Direct
EVT0002824,2025-11-25T21:46:00,CUST00280,P003,rate_check,Mobile,2,Social
EVT0002825,2025-02-05T19:39:00,CUST00265,P004,application_start,Tablet,9,Email
EVT0002826,2025-08-29T14:02:00,CUST00393,P002,page_view,Tablet,1,Social
EVT0002827,2026-08-12T11:50:00,CUST00377,P005,page_view,Tablet,7,Email
EVT0002828,2025-01-27T20:38:00,CUST00396,P001,document_upload,Tablet,33,Direct
EVT0002829,2026-04-08T19:07:00,CUST00085,P005,document_upload,Desktop,12,Social
EVT0002830,2025-11-10T19:04:00,CUST00267,P004,calculator_use,Tablet,17,Social
EVT0002831,2025-09-29T18:12:00,CUST00077,P003,calculator_use,Tablet,22,Direct
EVT0002832,2026-03-13T12:41:00,CUST00077,P004,rate_check,Mobile,16,Social
EVT0002833,2026-09-02T21:25:00,CUST00480,P004,application_start,Mobile,36,Direct
EVT0002834,2025-02-08T13:04:00,CUST00450,P001,rate_check,Tablet,9,Partner
EVT0002835,2025-07-13T08:47:00,CUST00076,P003,application_start,Mobile,31,Partner
EVT0002836,2025-08-28T18:24:00,CUST00317,P005,application_start,Mobile,33,Direct
EVT0002837,2025-01-04T16:44:00,CUST00006,P004,rate_check,Mobile,4,Social
EVT0002838,2026-01-03T09:45:00,CUST00313,P002,rate_check,Desktop,7,Email
EVT0002839,2025-07-02T08:35:00,CUST00233,P005,rate_check,Tablet,16,Partner
EVT0002840,2026-02-01T18:10:00,CUST00198,P001,page_view,Desktop,29,Search
EVT0002841,2025-04-30T18:08:00,CUST00302,P003,application_start,Tablet,26,Direct
EVT0002842,2026-03-05T17:27:00,CUST00452,P005,page_view,Desktop,2,Social
EVT0002843,2025-09-03T17:01:00,CUST00139,P001,document_upload,Desktop,31,Partner
EVT0002844,2025-08-10T20:26:00,CUST00460,P004,page_view,Tablet,27,Search
EVT0002845,2025-08-12T21:37:00,CUST00455,P002,document_upload,Tablet,23,Direct
EVT0002846,2026-02-19T18:31:00,CUST00201,P004,application_start,Desktop,22,Email
EVT0002847,2025-01-28T18:02:00,CUST00011,P005,calculator_use,Desktop,4,Social
EVT0002848,2026-03-03T18:39:00,CUST00112,P001,rate_check,Mobile,4,Social
EVT0002849,2025-02-06T13:23:00,CUST00390,P005,application_start,Mobile,20,Direct
EVT0002850,2025-10-22T20:04:00,CUST00300,P005,rate_check,Mobile,14,Partner
EVT0002851,2025-02-19T13:00:00,CUST00034,P004,rate_check,Tablet,3,Partner
EVT0002852,2026-08-19T09:48:00,CUST00205,P001,document_upload,Desktop,20,Social
EVT0002853,2025-08-04T14:31:00,CUST00450,P005,document_upload,Mobile,1,Search
EVT0002854,2026-04-06T15:17:00,CUST00069,P001,document_upload,Tablet,6,Direct
EVT0002855,2026-03-22T15:21:00,CUST00393,P004,calculator_use,Desktop,3,Email
EVT0002856,2025-12-14T18:55:00,CUST00097,P004,rate_check,Tablet,7,Email
EVT0002857,2025-12-29T18:42:00,CUST00420,P004,rate_check,Desktop,21,Direct
EVT0002858,2025-09-11T21:35:00,CUST00367,P005,application_start,Desktop,13,Social
EVT0002859,2026-03-11T15:18:00,CUST00031,P002,document_upload,Mobile,29,Email
EVT0002860,2026-04-29T13:54:00,CUST00452,P004,rate_check,Mobile,5,Email
EVT0002861,2026-05-21T12:12:00,CUST00128,P003,document_upload,Desktop,32,Direct
EVT0002862,2025-06-24T08:29:00,CUST00266,P001,document_upload,Desktop,2,Search
EVT0002863,2025-04-02T21:00:00,CUST00253,P005,page_view,Desktop,16,Search
EVT0002864,2026-05-30T10:54:00,CUST00411,P001,rate_check,Mobile,7,Partner
EVT0002865,2026-09-22T08:36:00,CUST00005,P005,application_start,Mobile,32,Social
EVT0002866,2025-04-27T22:25:00,CUST00274,P003,application_start,Desktop,2,Partner
EVT0002867,2025-09-24T12:17:00,CUST00451,P004,document_upload,Desktop,18,Search
EVT0002868,2025-10-23T19:42:00,CUST00402,P005,application_start,Tablet,5,Partner
EVT0002869,2025-05-09T19:10:00,CUST00491,P002,application_start,Tablet,29,Search
EVT0002870,2025-01-20T13:17:00,CUST00221,P001,page_view,Desktop,25,Direct
EVT0002871,2026-06-20T18:19:00,CUST00382,P002,application_start,Mobile,22,Social
EVT0002872,2026-06-28T17:20:00,CUST00073,P001,application_start,Tablet,33,Partner
